"location","lat","lon"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"worldbank","38.8989548","-77.0424472"
"zona sur","40.650248","-74.0091036"
"zonas Este","37.405297","-5.936167"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"zentral","4.6298411","11.7068294"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"westgeorgien","33.5735587","-85.1027726"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"yam","55.4874431","37.7513656"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"zentral","4.6298411","11.7068294"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"June","37.7679169","-119.0906293"
"Weltbank","38.8989548","-77.0424472"
"xieng","38.6135084","-121.448226"
"world Bank","38.9350184","-76.8835677"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"worldbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"January","37.684556","-97.321481"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"world Bank","38.9350184","-76.8835677"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"Western","42.2837336","-85.6102507"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"Western","42.2837336","-85.6102507"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"wesentli­","49.7841573","7.6703951"
"January","37.684556","-97.321481"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Western","42.2837336","-85.6102507"
"January","37.684556","-97.321481"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"US","37.09024","-95.712891"
"US","37.09024","-95.712891"
"Weltbank","38.8989548","-77.0424472"
"Bereich","33.534254","-112.2611975"
"Curriculum","38.962427","-95.2505709"
"Kap","41.2066111","-112.0371643"
"Programm","35.6639552","139.6864114"
"Programmregion","45.529018","-122.587189"
"English","34.1767653","-91.6551276"
"June","37.6773219","-95.4622404"
"January","37.684556","-97.321481"
"Office","35.1050657","-89.9293015"
"Travel","36.7487767","-95.9788377"
"US","37.09024","-95.712891"
"Bereich","33.534254","-112.2611975"
"Bundesstaat","19.4968732","-99.7232673"
"Capacity Building","31.3034728","-94.7247214"
"Mann","31.4034682","-103.5204524"
"PN","-24.3767537","-128.3242376"
"Kraft","31.913791","-93.1629063"
"S.","42.73195","-84.470464"
"English","34.1767653","-91.6551276"
"July","40.2845681","-105.7046279"
"Office","35.1050657","-89.9293015"
"US","37.09024","-95.712891"
"Youth","36.1562028","-95.9793438"
"Internal","38.9708728","-95.2993123"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Partner","38.8929144","-94.6722286"
"PN","-24.3767537","-128.3242376"
"Zrarda","38.9705711","-94.7250898"
"Capacity Building","31.3034728","-94.7247214"
"Mann","31.4034682","-103.5204524"
"GTZ-Büro","-27.5931775","-48.5194635"
"Programm","35.6639552","139.6864114"
"Programmregion","45.529018","-122.587189"
"Kap","41.2066111","-112.0371643"
"Kraft","31.913791","-93.1629063"
"WB","22.9867569","87.8549755"
"Kap","41.2066111","-112.0371643"
"WB","22.9867569","87.8549755"
"Partner","38.8929144","-94.6722286"
"GTZ-Büro","-27.5931775","-48.5194635"
"Ministerium","29.7519042","-95.3736058"
"PN","-24.3767537","-128.3242376"
"Projektbeginn","35.2036","-111.655736"
"WB","22.9867569","87.8549755"
"English","34.1767653","-91.6551276"
"January","37.684556","-97.321481"
"English","34.1767653","-91.6551276"
"Internal","38.9708728","-95.2993123"
"July","40.2845681","-105.7046279"
"S.","42.73195","-84.470464"
"West","35.5402333","-97.5294917"
"Kap","41.2066111","-112.0371643"
"English","34.1767653","-91.6551276"
"WB","22.9867569","87.8549755"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Ministerium","29.7519042","-95.3736058"
"UR-0","30.5554815","-98.3336854"
"Bereich","33.534254","-112.2611975"
"Kraft","31.913791","-93.1629063"
"Mann","31.4034682","-103.5204524"
"PN","-24.3767537","-128.3242376"
"Youth","36.1562028","-95.9793438"
"Bereich","33.534254","-112.2611975"
"Bundesstaat","19.4968732","-99.7232673"
"Como","45.8080597","9.0851765"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Projektbeginn","35.2036","-111.655736"
"Curriculum","38.962427","-95.2505709"
"GTZ-Büro","-27.5931775","-48.5194635"
"Western Region","0.2580521","30.5279096"
"Capacity Building","31.3034728","-94.7247214"
"Curriculum","38.962427","-95.2505709"
"G1","42.6906416","-73.8278003"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Partner","38.8929144","-94.6722286"
"PN","-24.3767537","-128.3242376"
"S.","42.73195","-84.470464"
"Kap","41.2066111","-112.0371643"
"Verband","35.688656","139.763475"
"Berater","39.7453651","-104.9906385"
"Programm","35.6639552","139.6864114"
"Se","60.128161","18.643501"
"XV","45.5227688","-122.6724935"
"Berater","39.7453651","-104.9906385"
"Bereich","33.534254","-112.2611975"
"Bundesstaat","19.4968732","-99.7232673"
"Como","45.8080597","9.0851765"
"GTZ-Büro","-27.5931775","-48.5194635"
"KMU","38.3610415","-97.6314533"
"PN","-24.3767537","-128.3242376"
"US","37.09024","-95.712891"
"Mann","31.4034682","-103.5204524"
"Programm","35.6639552","139.6864114"
"Zahl","48.5733612","-103.6921433"
"Mann","31.4034682","-103.5204524"
"Partner","38.8929144","-94.6722286"
"Verband","35.688656","139.763475"
"Berater","39.7453651","-104.9906385"
"Kap","41.2066111","-112.0371643"
"KMU","38.3610415","-97.6314533"
"Mann","31.4034682","-103.5204524"
"PN","-24.3767537","-128.3242376"
"Ziegelei","47.1204392","8.3488392"
"English","34.1767653","-91.6551276"
"July","40.2845681","-105.7046279"
"PN","-24.3767537","-128.3242376"
"Zhongguo","43.1924749","-77.5909492"
"Mann","31.4034682","-103.5204524"
"PN","-24.3767537","-128.3242376"
"Mann","31.4034682","-103.5204524"
"PN","-24.3767537","-128.3242376"
"Programm","35.6639552","139.6864114"
"English","34.1767653","-91.6551276"
"Bereich","33.534254","-112.2611975"
"Como","45.8080597","9.0851765"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Projektbeginn","35.2036","-111.655736"
"GTZ-Büro","-27.5931775","-48.5194635"
"Kap","41.2066111","-112.0371643"
"Kraft","31.913791","-93.1629063"
"Berater","39.7453651","-104.9906385"
"Curriculum","38.962427","-95.2505709"
"July","40.2845681","-105.7046279"
"Kap","41.2066111","-112.0371643"
"Ministerium","29.7519042","-95.3736058"
"WB","22.9867569","87.8549755"
"English","34.1767653","-91.6551276"
"Indicator","40.6118663","-111.5467047"
"June","37.6773219","-95.4622404"
"WB","22.9867569","87.8549755"
"Yugoslavia","32.6364993","-115.5228734"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Office","35.1050657","-89.9293015"
"Programm","35.6639552","139.6864114"
"Kap","41.2066111","-112.0371643"
"Projektbeginn","35.2036","-111.655736"
"Se","60.128161","18.643501"
"Kap","41.2066111","-112.0371643"
"PN","-24.3767537","-128.3242376"
"Programmregion","45.529018","-122.587189"
"Partner","38.8929144","-94.6722286"
"Projektbeginn","35.2036","-111.655736"
"Curriculum","38.962427","-95.2505709"
"Mann","31.4034682","-103.5204524"
"PN","-24.3767537","-128.3242376"
"Kap","41.2066111","-112.0371643"
"Programm","35.6639552","139.6864114"
"Programmregion","45.529018","-122.587189"
"Capacity Building","31.3034728","-94.7247214"
"Kap","41.2066111","-112.0371643"
"Kraft","31.913791","-93.1629063"
"PN","-24.3767537","-128.3242376"
"Projektbeginn","35.2036","-111.655736"
"January","37.684556","-97.321481"
"July","40.2845681","-105.7046279"
"Office","35.1050657","-89.9293015"
"Partner","38.8929144","-94.6722286"
"PN","-24.3767537","-128.3242376"
"Steering","38.9740352","-95.2537602"
"US","37.09024","-95.712891"
"Capacity Building","31.3034728","-94.7247214"
"Curriculum","38.962427","-95.2505709"
"GTZ-Büro","-27.5931775","-48.5194635"
"Kap","41.2066111","-112.0371643"
"KMU","38.3610415","-97.6314533"
"US","37.09024","-95.712891"
"Programm","35.6639552","139.6864114"
"Se","60.128161","18.643501"
"GTZ-Büro","-27.5931775","-48.5194635"
"PN","-24.3767537","-128.3242376"
"Travel","36.7487767","-95.9788377"
"Partner","38.8929144","-94.6722286"
"Berater","39.7453651","-104.9906385"
"Curriculum","38.962427","-95.2505709"
"Kap","41.2066111","-112.0371643"
"Ministerium","29.7519042","-95.3736058"
"Programm","35.6639552","139.6864114"
"Se","60.128161","18.643501"
"Capacity Building","31.3034728","-94.7247214"
"Indicator","40.6118663","-111.5467047"
"PN","-24.3767537","-128.3242376"
"WSCs","36.141635","-80.2774249"
"WSM","37.664667","-97.381187"
"Capacity Building","31.3034728","-94.7247214"
"GTZ-Büro","-27.5931775","-48.5194635"
"Kraft","31.913791","-93.1629063"
"S.","42.73195","-84.470464"
"English","34.1767653","-91.6551276"
"Capacity","32.5021993","-94.8007894"
"Ministerium","29.7519042","-95.3736058"
"Programm","35.6639552","139.6864114"
"Verband","35.688656","139.763475"
"Kraft","31.913791","-93.1629063"
"Berater","39.7453651","-104.9906385"
"Capacity Building","31.3034728","-94.7247214"
"KMU","38.3610415","-97.6314533"
"Programm","35.6639552","139.6864114"
"Verband","35.688656","139.763475"
"Berater","39.7453651","-104.9906385"
"G1","42.6906416","-73.8278003"
"KMU","38.3610415","-97.6314533"
"PN","-24.3767537","-128.3242376"
"Programm","35.6639552","139.6864114"
"GTZ-Büro","-27.5931775","-48.5194635"
"Mann","31.4034682","-103.5204524"
"Bereich","33.534254","-112.2611975"
"Kraft","31.913791","-93.1629063"
"Partner","38.8929144","-94.6722286"
"Programm","35.6639552","139.6864114"
"Trade","38.8125866","-94.8966808"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"English","34.1767653","-91.6551276"
"Internal","38.9708728","-95.2993123"
"GTZ-Büro","-27.5931775","-48.5194635"
"Capacity","32.5021993","-94.8007894"
"Western","42.2837336","-85.6102507"
"Capacity","32.5021993","-94.8007894"
"Programm","35.6639552","139.6864114"
"Berater","39.7453651","-104.9906385"
"Ministerium","29.7519042","-95.3736058"
"S.","42.73195","-84.470464"
"Ziff","40.7583085","-73.9737248"
"Curriculum","38.962427","-95.2505709"
"Programm","35.6639552","139.6864114"
"Kraft","31.913791","-93.1629063"
"PN","-24.3767537","-128.3242376"
"Kap","41.2066111","-112.0371643"
"Verband","35.688656","139.763475"
"Curriculum","38.962427","-95.2505709"
"English","34.1767653","-91.6551276"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Curriculum","38.962427","-95.2505709"
"Ministerium","29.7519042","-95.3736058"
"Partner","38.8929144","-94.6722286"
"Partner","38.8929144","-94.6722286"
"Programm","35.6639552","139.6864114"
"Mann","31.4034682","-103.5204524"
"Partner","38.8929144","-94.6722286"
"G1","42.6906416","-73.8278003"
"Kraft","31.913791","-93.1629063"
"PN","-24.3767537","-128.3242376"
"Programm","35.6639552","139.6864114"
"Curriculum","38.962427","-95.2505709"
"KMU","38.3610415","-97.6314533"
"Kraft","31.913791","-93.1629063"
"M&E","33.401113","-84.7722109"
"Western","42.2837336","-85.6102507"
"G1","42.6906416","-73.8278003"
"July","40.2845681","-105.7046279"
"Where","15.6919152","100.1147672"
"Women","37.1375613","-93.2642823"
"Indicator","40.6118663","-111.5467047"
"July","40.2845681","-105.7046279"
"WB","22.9867569","87.8549755"
"Programm","35.6639552","139.6864114"
"Programmregion","45.529018","-122.587189"
"Curriculum","38.962427","-95.2505709"
"Ministerium","29.7519042","-95.3736058"
"Programm","35.6639552","139.6864114"
"Se","60.128161","18.643501"
"Wirtschaftsraum","46.9494931","7.4461941"
"Capacity Building","31.3034728","-94.7247214"
"Kap","41.2066111","-112.0371643"
"Kap","41.2066111","-112.0371643"
"WB","22.9867569","87.8549755"
"WSK","44.9525952","-93.2878359"
"Curriculum","38.962427","-95.2505709"
"Office","35.1050657","-89.9293015"
"Partner","38.8929144","-94.6722286"
"Como","45.8080597","9.0851765"
"Se","60.128161","18.643501"
"Partner","38.8929144","-94.6722286"
"KMU","38.3610415","-97.6314533"
"Verband","35.688656","139.763475"
"Curriculum","38.962427","-95.2505709"
"Kap","41.2066111","-112.0371643"
"Mann","31.4034682","-103.5204524"
"Partner","38.8929144","-94.6722286"
"Projektbeginn","35.2036","-111.655736"
"January","37.684556","-97.321481"
"July","40.2845681","-105.7046279"
"Office","35.1050657","-89.9293015"
"Partner","38.8929144","-94.6722286"
"PN","-24.3767537","-128.3242376"
"Steering","38.9740352","-95.2537602"
"US","37.09024","-95.712891"
"Como","45.8080597","9.0851765"
"Se","60.128161","18.643501"
"Curriculum","38.962427","-95.2505709"
"Ministerium","29.7519042","-95.3736058"
"PN","-24.3767537","-128.3242376"
"Trade","38.8125866","-94.8966808"
"UR-0","30.5554815","-98.3336854"
"US","37.09024","-95.712891"
"Curriculum","38.962427","-95.2505709"
"Kraft","31.913791","-93.1629063"
"Ministerium","29.7519042","-95.3736058"
"Partner","38.8929144","-94.6722286"
"Programm","35.6639552","139.6864114"
"WP","6.9016086","80.0087746"
"Indicator","40.6118663","-111.5467047"
"Capacity Building","31.3034728","-94.7247214"
"Kap","41.2066111","-112.0371643"
"US","37.09024","-95.712891"
"January","37.684556","-97.321481"
"Steering","38.9740352","-95.2537602"
"July","40.2845681","-105.7046279"
"Partner","38.8929144","-94.6722286"
"PN","-24.3767537","-128.3242376"
"UR-0","30.5554815","-98.3336854"
"Verband","35.688656","139.763475"
"Capacity Building","31.3034728","-94.7247214"
"Mann","31.4034682","-103.5204524"
"Programm","35.6639552","139.6864114"
"Curriculum","38.962427","-95.2505709"
"PN","-24.3767537","-128.3242376"
"S.","42.73195","-84.470464"
"Capacity Building","31.3034728","-94.7247214"
"Kraft","31.913791","-93.1629063"
"Partner","38.8929144","-94.6722286"
"Programm","35.6639552","139.6864114"
"S.","42.73195","-84.470464"
"Se","60.128161","18.643501"
"Ministerium","29.7519042","-95.3736058"
"Berater","39.7453651","-104.9906385"
"English","34.1767653","-91.6551276"
"Kap","41.2066111","-112.0371643"
"Kraft","31.913791","-93.1629063"
"PN","-24.3767537","-128.3242376"
"Curriculum","38.962427","-95.2505709"
"Kap","41.2066111","-112.0371643"
"Programm","35.6639552","139.6864114"
"Partner","38.8929144","-94.6722286"
"Verband","35.688656","139.763475"
"English","34.1767653","-91.6551276"
"G1","42.6906416","-73.8278003"
"Indicator","40.6118663","-111.5467047"
"July","40.2845681","-105.7046279"
"WB","22.9867569","87.8549755"
"GTZ-Büro","-27.5931775","-48.5194635"
"Partner","38.8929144","-94.6722286"
"Programm","35.6639552","139.6864114"
"Programm","35.6639552","139.6864114"
"Berater","39.7453651","-104.9906385"
"Bundesstaat","19.4968732","-99.7232673"
"Programm","35.6639552","139.6864114"
"Bereich","33.534254","-112.2611975"
"Capacity","32.5021993","-94.8007894"
"Kap","41.2066111","-112.0371643"
"Kraft","31.913791","-93.1629063"
"Ministerium","29.7519042","-95.3736058"
"Partner","38.8929144","-94.6722286"
"PN","-24.3767537","-128.3242376"
"Programm","35.6639552","139.6864114"
"Verband","35.688656","139.763475"
"Curriculum","38.962427","-95.2505709"
"G1","42.6906416","-73.8278003"
"June","37.6773219","-95.4622404"
"Where","15.6919152","100.1147672"
"Programm","35.6639552","139.6864114"
"Trade","38.8125866","-94.8966808"
"July","40.2845681","-105.7046279"
"Worksh","40.35869","-80.126411"
"Partner","38.8929144","-94.6722286"
"Indicator","40.6118663","-111.5467047"
"July","40.2845681","-105.7046279"
"Steering","38.9740352","-95.2537602"
"PN","-24.3767537","-128.3242376"
"Curriculum","38.962427","-95.2505709"
"PN","-24.3767537","-128.3242376"
"Programm","35.6639552","139.6864114"
"July","40.2845681","-105.7046279"
"Travel","36.7487767","-95.9788377"
"Capacity","32.5021993","-94.8007894"
